filename,Acoustic_Complexity_Index__main_value,Acoustic_Complexity_Index__min,Acoustic_Complexity_Index__max,Acoustic_Complexity_Index__mean,Acoustic_Complexity_Index__median,Acoustic_Complexity_Index__std,Acoustic_Complexity_Index__var,Acoustic_Diversity_Index__main_value,Acoustic_Evenness_Index__main_value,Bio_acoustic_Index__main_value,Normalized_Difference_Sound_Index__main_value,RMS_energy__min,RMS_energy__max,RMS_energy__mean,RMS_energy__median,RMS_energy__std,RMS_energy__var,Spectral_Entropy__main_value,Temporal_Entropy__main_value
Beach.1.1.wav,3157.4563214590767,148.73533041658214,151.70003434203548,150.3550629266227,150.4965489067597,0.6521221311900502,0.4252632739878531,1.6810658905111324,0.5295146635006656,8.619814568680894,-0.7381255510753273,0.047700640724474906,0.30153029897368083,0.10340839103528861,0.1008287020375002,0.022510251086864864,0.0005067114039937009,0.6886887093403712,0.9904010411097303
Beach.1.2.wav,3141.7598975540714,140.95553169266762,152.9878916392483,149.6076141692415,149.89818169946437,2.091285248397795,4.373473990166226,1.767588847393033,0.48362685460862237,9.71071455901864,-0.7295846784652591,0.05332099255262513,0.22330699579887475,0.10503166826032714,0.10305958418801563,0.02012441165267529,0.000404991944366333,0.6895029931548631,0.99069789335168
Beach.1.3.wav,3193.734327813074,139.23429138698086,156.35629424805975,152.0825870387178,152.47599542982917,3.322628858135458,11.039862528914538,2.2765130731906456,0.12537114484865822,5.319192788251929,-0.2844413352266111,0.02505316725142804,0.21656476059873078,0.07271428987647874,0.07119859035076004,0.015585470933762361,0.0002429069042271514,0.7944608173016434,0.9903131567673915
Beach.1.4.wav,3242.58908584194,139.7697601520837,162.74355258368138,154.40900408771142,153.60416763336198,4.8357357400699685,23.38434014779005,2.2709674211807536,0.14042242533497795,5.0077061644745715,-0.15608477242615695,0.02971790005115293,0.2022896804075868,0.07935249888358989,0.07832844686415609,0.016435974730631887,0.00027014126534596997,0.8142807326089526,0.9903959817629397
Beach.1.5.wav,3209.3022645045257,143.95275012447718,160.6883024804901,152.8239173573583,152.24356684446707,3.8388943144969425,14.73710955787695,2.118130618488558,0.3288242368491492,5.772381208774212,-0.24718438158393174,0.02406141415159271,0.2744666962805392,0.0624766080115705,0.0598906034138732,0.017050454315974482,0.00029071799238113285,0.7825614996736566,0.9896381969095461
Beach.1.6.wav,3246.1385745894013,152.4370453397266,158.97834724179745,154.57802736140007,154.40532222095874,1.6483510199098912,2.717061084837978,2.287114864301473,0.09594455109344686,5.226062536450317,-0.04030517351843921,0.034704165925313106,0.285315169593129,0.088107123975308,0.08711992604669253,0.01766727448885731,0.0003121325878646283,0.8290783195646462,0.9903746933602825
Beach.2.1.wav,3209.819631357781,144.22856348956296,171.19445495118356,152.84855387418006,151.84832786760705,4.800919980071443,23.048832655049186,1.819590543036286,0.48400751487499394,7.832001454935472,-0.7945008030085308,0.018311190854089814,0.251047685117676,0.04229027481806872,0.04133128929024197,0.008851814239766932,7.835461533534061e-05,0.6664333051401141,0.9906355944569305
Beach.2.2.wav,3194.2096248850403,144.22370058644,158.3992547109944,152.10522023262095,151.5674682569395,3.2593663819579,10.62346921183733,1.7094385981852926,0.54714716074506,7.0504755660330325,-0.7903950697468943,0.05195750462185661,0.35186548980173454,0.10984750437082227,0.1076982077626652,0.023265330098652708,0.0005412755845992756,0.6783131769136688,0.9905644586130989
Beach.2.3.wav,3193.3710040168567,140.7645390310144,163.57111219579994,152.0652859055646,151.44248355569627,4.294822032070947,18.44549628716202,0.6971140342444015,0.8346927811452527,8.793699206512954,-0.8561903521102209,0.004855439155647546,0.3725950854304529,0.012721253507785699,0.010768335000489689,0.017227748565763354,0.00029679532064516134,0.6636939828108988,0.9749427401284894
Beach.2.4.wav,3288.803242271792,144.06521498662295,170.89187433696253,156.6096782034187,155.16624454590834,6.294152856358246,39.61636017920267,1.9155522787135046,0.44760770984595444,6.147687040724109,-0.728087775481692,0.05317448561679397,0.3216323628121681,0.11676203435501858,0.114596443109395,0.023336825511264637,0.0005446074249432119,0.6797284365955363,0.9906580489775955
Beach.2.5.wav,3268.622837291716,141.5190434395171,165.87985497356073,155.64870653770078,156.26213753845357,4.783295044938312,22.879911486931405,1.2541320707128654,0.7222108581731529,7.423005767701114,-0.7342494476511728,0.023046524363796703,0.46447677020569195,0.06044747002814314,0.05331430309513885,0.028084817195319578,0.0007887569568945183,0.6749395225216809,0.9869885749468174
Beach.2.6.wav,3174.1047993819884,141.41198978437097,165.97492471834556,151.1478475896185,150.04407127465998,4.704041711366807,22.12800842227876,1.737192438921906,0.5103964942781737,8.552303513574874,-0.783095071315487,0.0461055348240648,0.20640108634112547,0.1094112943757463,0.1076585444236469,0.020901323589514936,0.0004368653277936135,0.6608618066616465,0.9907991161713785
Beach.3.1.wav,3140.8525648860295,137.27801050578867,160.65321426249693,149.5644078517157,149.42184443489836,3.6627893184442444,13.416025591309253,1.6632076155505355,0.5306351206050788,9.740118516015315,-0.7320001589311674,0.04336690892767518,0.19874364641532816,0.09609641065116338,0.0941508477013477,0.020337674372906296,0.00041362099889836947,0.6399312985917508,0.9909207292878467
Beach.3.2.wav,3128.9012096298325,141.82696020014592,150.45918978152883,148.9952956966587,149.22069891140058,1.6877424281893403,2.84847450391045,1.6349703132113254,0.540406168266329,9.978615062562604,-0.7319902716654925,0.031769671225041686,0.16383868876620694,0.07123748561189064,0.06970288512960335,0.015465085262127223,0.00023916886216486465,0.6382042438470551,0.990867622117672
Beach.3.3.wav,3135.170960504323,144.9038340795504,153.3887386737074,149.29385526211058,149.25201399252936,1.3993272406239496,1.958116726352237,1.6437585992433843,0.5370164698170413,9.423701322103234,-0.7509340486400731,0.038007981566977114,0.1990845853041313,0.08742167319683411,0.08539480836175554,0.01864880021425947,0.00034777774943136415,0.6380457088404125,0.9908386910670838
Beach.3.4.wav,3171.677162160919,138.9494884143156,176.47475272306468,151.03224581718658,149.71379741649696,6.338340560919445,40.174561066196624,1.6456061383714256,0.5500370901290136,9.492476539470486,-0.6420830077254778,0.013665071221662037,0.28326089798786197,0.03343455969071384,0.03271344694862081,0.008025679125432447,6.441152542440211e-05,0.6433560816267332,0.9906255973799618
Beach.3.5.wav,3132.9950351155517,141.27689730049167,155.03131286507676,149.19023976740723,149.33916858977796,2.1724775035323893,4.7196585033543235,1.6446222705553057,0.5366153709449997,9.701762006037601,-0.723658203343525,0.03981087571274491,0.18678406588084534,0.09110394868152696,0.08950312125812063,0.019077610698788734,0.0003639552299745384,0.644767120515202,0.9908754697945753
Beach.3.6.wav,3141.8400838273146,141.2859233298158,157.0552189373766,149.61143256320543,149.42961519479854,2.5039553664136993,6.269792476991964,1.6830975471670868,0.5260459972651269,9.379106345831213,-0.7300349544462059,0.03593258465556923,0.18240241593022305,0.086367010233093,0.08451267032107544,0.018837780455888534,0.000354861972504256,0.6427720069106294,0.9907638295428343
Beach.4.1.wav,3141.5693194750684,148.0388652256417,151.61904193235662,149.59853902262233,149.57432578312833,0.7583869556420821,0.5751507744880654,1.7403348282146096,0.5054151253136752,6.938028300372686,-0.8126523288197418,0.0285273470150916,0.13868367967365466,0.06435705227964375,0.06264121260279412,0.014553268519983637,0.0002117976246147467,0.6943244855060048,0.9902626526923958
Beach.4.2.wav,3136.600244417151,141.47423738075804,152.100389316743,149.3619164008167,149.49102950839827,1.9093779465745038,3.645724142865068,1.787181010338228,0.4838483782036297,7.391213162704562,-0.807379254346774,0.02230628611335046,0.14211267992878662,0.06143944660346901,0.060151910552749294,0.012998438126797653,0.00016895939373618688,0.6874557035065458,0.9904592089183
Beach.4.3.wav,3128.8127995782816,140.44299301833593,150.26356139906625,148.99108569420386,149.42156708995108,1.9585033466077357,3.8357353586737006,1.821960624774415,0.4709848160489457,7.156622539820284,-0.7998165314478428,0.017674856766637315,0.11268715351592626,0.052563734886475574,0.051589861697837955,0.011657447561388508,0.00013589608364652288,0.6917166933152304,0.9903595630573687
Beach.4.4.wav,3132.3773731732113,135.8467759858009,152.0694286559271,149.16082729396243,149.68805633320522,3.057489741468764,9.348243519186731,1.751220883071582,0.5001631245852994,6.627207640314287,-0.8193586012466861,0.026249212470762083,0.12793769123724177,0.05860823889127869,0.05708722780295249,0.012890542000780596,0.0001661660730738886,0.6887733149259058,0.9903943776090881
Beach.4.5.wav,3132.800775987919,142.8577504727946,150.0247771592477,149.18098933275806,149.30429863724362,1.4589642627353143,2.128576719938799,1.8085774595491242,0.47936627751650673,6.659897602207162,-0.8180290516032006,0.0341511656504706,0.15913658267096936,0.0715266757073527,0.06985311046854976,0.014763923317115298,0.00021797343171366077,0.6968801509335465,0.9905054103034563
Beach.4.6.wav,3136.9677458503747,142.71732271330023,150.77800854692262,149.3794164690655,149.60446175406148,1.5519700843868083,2.408611142831597,1.793646788464232,0.4822218022218022,7.685661514849724,-0.7867585373941856,0.03255621303830208,0.13995414399076475,0.07173287471744058,0.07029310880187034,0.014607590412580734,0.00021338169766172059,0.6910123490591166,0.9904983685786052
Beach.5.1.wav,3227.331085412247,149.48407176750192,164.24105027736158,153.6824326386784,153.48937404504008,3.3372086301560797,11.136961441188218,1.5899140344557512,0.5956308945300026,7.780722954929182,-0.5135825495298764,0.02712519117119833,0.253207494349698,0.059100841476526014,0.056598046533084125,0.016027619967028773,0.00025688460180749937,0.7004555935125247,0.9899207728367985
Beach.5.2.wav,3201.005359628642,149.01223174398766,158.1976827549279,152.42882664898295,151.565111092969,2.200911871036375,4.844013064068838,1.6983274204841197,0.5309305589559237,10.385104808164796,-0.4886290737027229,0.029848464113588272,0.3914769642618261,0.07272950632881159,0.06943897985142491,0.019956766151198194,0.00039827251521361,0.6909968815949287,0.9898362057230908
Beach.5.3.wav,3198.4928262364515,140.90906468065774,161.6928361739047,152.30918220173578,152.08943680075427,3.906151491019085,15.25801947079062,1.6904687348492384,0.5356566691808642,8.51740151011676,-0.6014686927212667,0.0375011661308834,0.41220395080788313,0.08137322349439294,0.07951574260281959,0.018402660091190345,0.00033865789843188983,0.6948156036969618,0.9904101934710015
